Unnamed: 0,0
0,0.17846055500321922
1,0.05931354874380779
2,-0.007101863822367993
3,0.08127142528172121
4,-0.038668303381998226
5,0.10528489351584047
6,0.03773905728003096
7,-0.04698481458684667
8,-0.05152690397089388
9,-0.03356379835155199
10,-0.025531380340627186
11,-0.051098251311180454
12,0.04602231301389731
13,0.07677431247330979
14,-0.08772350360728853
15,0.06647735046182568
16,0.01535835298855115
17,0.10784069439961386
18,0.12306703550606568
19,0.008055085963107445
20,0.07404096992158238
21,0.01614689010339876
22,-0.07734221696795907
23,-0.07684406180584424
24,0.052978687003381486
25,-0.017321463080855692
26,0.043323423235888
27,0.0011966282392131822
28,0.037430795438855524
29,-0.04300476707172651
30,0.12519952559298708
31,0.023842273368953837
32,0.04831763081651175
33,-0.06048883718304421
34,0.034022303313354985
35,0.048990465752879464
36,-0.06775704174227504
37,0.046037867010508604
38,-0.010524990795981681
39,0.08388390939264379
40,0.017755161503857142
41,0.052405636142846435
42,0.03699225534328532
43,-0.029404749228476135
44,-0.00249763270251524
45,-0.035602037795480435
46,0.023150069296087983
47,0.06745260361437522
48,0.1567847811186871
49,0.029215587010313016
50,0.02279235241243116
51,0.0758243175257125
52,0.07666737834867177
53,0.03514045021993062
54,-0.028025156126744832
55,0.028271613131167994
56,-0.02922879182763838
57,-0.0012686998218893741
58,0.05113171429057117
59,0.04108122106852563
60,-0.03626286854701011
61,-0.09652752534131315
62,-0.07871994408071181
63,0.006255139165207035
64,-0.05902480677589894
65,-0.2542906240875753
66,-0.14197139211736642
67,0.06461506548381268
68,0.09148432347126989
69,-0.00648292986350496
70,0.1084465006565194
71,-0.039557219305697666
72,0.045837683946527985
73,-0.0979963603025058
74,0.16144232812303594
75,-0.013736955368205406
76,-0.028813522168449346
77,-0.048693759575956896
78,0.15567595714582017
79,-0.014401032060821883
80,-0.020129216699355856
81,0.07062213767996028
82,0.0077511088635631165
83,-0.01685371320850182
84,-0.027415836682636696
85,-0.010199328258364337
86,0.06262285057818007
87,-0.021423497306564787
88,0.05668389990998013
89,0.0021709601205313067
90,0.01964210186675852
91,0.04682906761808381
92,0.011939472368285742
93,0.0038470685319982323
94,0.027922766490897644
95,-0.041571262063416325
96,-0.02477455600029166
97,0.04275504050671852
98,-0.08897615537619807
99,0.018698673765507268
100,-0.015740461117896842
101,0.0759320553854621
102,0.030191933441163776
103,0.018064430968075973
104,0.00014236286740931803
105,0.00031559120230717497
106,0.13952185043214804
107,-0.03702482780253802
108,-0.019420511979822752
109,0.07375614440495681
110,0.01638056151527123
111,0.008183187633765243
112,0.02636651350287389
113,-0.010114292145498416
114,0.010588723406590894
115,0.0713675293033027
116,0.03906140544515102
117,0.042741304521336065
118,-0.022936062932072065
119,0.03622418997484611
120,-0.01114831236165914
121,-0.018829331450189724
122,0.06857740191157591
123,0.008265890323833958
124,-0.01130284021937511
125,0.08256003186791006
126,0.023009726893245874
127,0.008185200468045828
128,-0.1212038238355686
129,0.050852122811872125
130,-0.032309454471648014
131,0.10345310584730694
132,0.010498791292667953
133,0.003811346345990785
134,-0.045264502157364106
135,0.026333240585034723
136,-0.022240421259324794
137,0.046781888168925256
138,0.060004450527536335
139,-0.020925001132124255
140,0.07476919254512193
141,-0.00567245063551125
142,0.026234546692469163
143,0.06716601841543257
144,-0.024293630779943953
145,-0.025557669225951152
146,0.11586615412683887
147,-0.05561114875747908
148,0.021161152038513542
149,0.049595627680446785
150,0.032917160032908566
151,-0.05662760381528953
152,-0.19121706984799847
153,0.027409625075682786
154,0.0558348758846301
155,0.07343438024897386
156,0.052110543586207925
157,0.016162622032935392
158,0.03682326710260142
159,-0.01729265558386217
160,-0.03756728706994661
161,-0.019471302513170752
162,0.1337652959374509
163,0.011946130170149782
164,-0.0024372745182961175
165,0.041117574013909586
166,0.00018251900518650999
167,0.049743886028562834
168,-0.00835050728175002
169,-0.06441081050623287
170,0.04670112733125231
171,-0.03134273212978478
172,-0.017844186725989086
173,-0.007761325840127231
174,0.002825004874592363
175,0.038173619273016435
176,-0.009708145037233606
177,-0.0063110506758410345
178,-0.07983610766408633
179,0.04500284584550407
180,0.013295872408352949
181,0.019871153377043704
182,0.020347588049487886
183,0.00449472182173416
184,-0.00711320841603813
185,-0.03725897264198208
186,-0.06328254878548645
187,-0.01790534443068026
188,0.03295432123645137
189,0.010461609924682591
190,-0.011812877099698582
191,-0.055316738494319395
192,-0.02360532476268995
193,0.01949641663605428
194,-0.030588527549845423
195,0.006217627085821409
196,-0.026918354563182145
197,-0.028671046525555077
198,0.0014277320329272314
199,0.03360714890623484
200,-0.059835174151763315
201,-0.023546709313276626
202,-0.002948259789235408
203,0.006206161505254215
204,-0.07368096634603027
205,-0.047270556027964705
206,0.034951887350548105
207,-0.014930067202977959
208,-0.040149867898368274
209,0.011424212433396974
210,0.04429259757273396
